account_id,customer_name,account_type,balance,currency,branch,interest_rate,opening_date,credit_score,status
9e68589e-7b4e-47d4-9762-c1b2d624d491,April George,Checking,670.5,USD,London,1.53,,759.0,Closed
56fb8f66-6da1-4124-80d3-28231df92081,John Hall,Business,7566.06,INR,New York,3.75,2018-07-13,,Closed
9ae44ab0-d47a-4019-a533-c0d075816ccc,,,46749.21,JPY,Tokyo,1.82,2016-09-14,638.0,Suspended
6083f7ce-2a4c-4a0e-aac3-667634d7c443,Dorothy Rowe,Savings,73362.45,GBP,Tokyo,5.89,2018-08-28,,Closed
d11f4c8d-dde4-4fe9-961a-1aeb75eed969,Chelsea Davis,Business,88103.82,EUR,Berlin,1.74,2022-10-31,,Suspended
43c48e84-6e3c-465b-84aa-271b49407b4e,Manuel Klein,Business,,EUR,London,3.15,2018-08-15,837.0,Active
,Dawn Johnson,Business,60008.44,INR,Tokyo,4.44,2020-11-16,697.0,Active
4dbd094e-1f7e-431c-bc51-fb8f333d0979,Mr. Jeffrey Martin PhD,,58194.62,USD,Tokyo,6.0,2025-05-19,488.0,Active
21cdf82c-1040-4ad2-bcf4-9c58b770c9f7,Kathleen Smith,Savings,62091.32,USD,Mumbai,5.82,2016-09-29,642.0,Suspended
8b4ae6a3-bc82-423d-9e27-6c040c80f72c,,Business,,USD,Berlin,1.07,2016-05-20,305.0,
17dd1e6f-229e-4ab2-9258-e683e0ba1a05,Ryan Freeman,Business,30790.11,JPY,Berlin,,2019-12-17,602.0,Active
5273e8f0-5df9-49b3-9f60-56f3c4df5ff7,Jamie Daniels,Savings,76216.71,,,4.93,2022-08-03,621.0,Suspended
5d2d8fbc-6aee-44f6-8228-2a3f2f6f3469,Mitchell Patton,Loan,36597.87,INR,New York,2.65,2021-11-08,710.0,Active
a8f7db09-df9b-4ed8-abb6-8fdd3bfcc8d2,Mark Wade,Business,,GBP,Tokyo,2.67,2024-04-12,379.0,Active
ee4b5450-b10e-450b-9fb9-c51a69e5bdb7,Courtney Patton,Savings,69392.9,INR,Mumbai,3.65,2018-03-26,305.0,Active
642c5a22-617a-4898-944d-6f57756528f2,David Garcia,Savings,3299.86,INR,Tokyo,4.32,2025-03-14,722.0,Closed
2ea52dfc-e6ec-445c-8f54-bf0e569eb226,Keith Martin,Savings,76398.53,GBP,New York,1.86,2023-09-01,729.0,Closed
1e0fc78e-b438-4028-947d-0d8a329dfe99,John Matthews,Business,73410.14,EUR,Mumbai,6.45,2022-11-24,395.0,Active
,Gary Allen,,78983.52,EUR,Berlin,2.74,2021-07-28,552.0,
8df4d61f-4dcc-4f78-81e7-17700ab92b1f,Barbara Joseph,Checking,,EUR,Tokyo,4.2,2016-10-25,678.0,Closed
8f6584f4-c499-45ed-9b12-3b6f592b1e9c,,Checking,61354.65,GBP,London,3.96,2019-06-07,,Active
55773d3d-51f0-418c-8208-fd0a88005f4d,Jose Rogers,Checking,87209.68,GBP,Berlin,2.01,2020-01-18,645.0,Suspended
61b65afc-4b2e-4909-9be6-dd5bdf26a8e0,Jean King,,97078.78,JPY,New York,,2017-04-01,775.0,Suspended
fb22fa4a-4070-4bc5-9d90-9687f9566ea0,,Checking,71603.83,USD,New York,4.69,2018-05-27,670.0,Active
f12766f8-7948-4751-8524-01de47c00255,Phillip Nguyen,Checking,42223.98,USD,Tokyo,3.94,2025-07-02,337.0,Closed
,Michele Hunter,Business,56276.77,INR,Berlin,6.97,2023-07-06,792.0,Closed
1fb367d8-af27-4502-8e27-2813913797e5,Scott Bates,Savings,48504.48,,Tokyo,2.0,2023-10-17,529.0,Active
8ad945cf-a90f-4d15-803a-10f4ffd3760b,Adam Bailey,Business,24758.49,EUR,Tokyo,5.05,2016-02-08,643.0,Closed
fda2a987-33b8-476e-8561-68640afbee24,Kathy Turner,Business,14064.81,INR,Berlin,4.14,2020-04-14,805.0,Active
eb7a1806-c9e9-4de8-80de-d64bd35e5f1d,Matthew Eaton,Savings,55868.69,,Tokyo,3.63,2017-02-28,303.0,Active
cf420b9f-8f56-4fe4-abff-6f3fb3a8b6b9,Laura Marshall,Business,70804.02,USD,New York,4.9,2021-07-07,484.0,Suspended
b92c90c7-e2d9-48ce-9b86-52e21f618308,Andrew Reyes,Checking,12788.04,,Mumbai,6.44,2018-08-22,372.0,
1aa08fd6-ebc1-4521-a918-12ae5329e0dd,Derrick Larsen,Business,15400.59,EUR,New York,5.48,2021-05-04,374.0,Suspended
,Katrina Hickman,Business,92183.25,,New York,7.26,2021-08-28,703.0,Suspended
f3f06dc5-14c6-4b85-9e63-2a5b36bde60c,Luke Fitzgerald,Loan,54802.11,INR,Mumbai,4.85,2022-01-07,802.0,Closed
984ba7fc-3892-4e75-afc4-d36c16effca6,Larry Myers,Savings,33210.44,JPY,Tokyo,5.25,2022-12-02,580.0,Suspended
1a481013-ccb2-4112-87a9-7b51caad2e71,Amanda Torres,,765.66,INR,London,7.34,2016-04-16,347.0,Suspended
3e02b24e-f14f-4e00-97e7-8fdf07fd0658,,Savings,46241.21,USD,Tokyo,1.06,2015-12-08,,Closed
70b218f3-d0bd-4007-9f93-1a446cc88a4a,Anthony Poole,Business,,JPY,Tokyo,3.97,2017-08-07,782.0,Closed
29093f64-b04f-4ae4-909f-f59ec09e28b2,,Checking,69894.98,USD,New York,5.71,2020-08-05,349.0,Active
b928e1e2-3796-4ded-a971-2ef349b0af61,Vincent Horn,Savings,31444.03,EUR,London,3.51,2018-01-05,411.0,Closed
fbe25968-80e1-4e06-912d-b7178ed471c2,Drew Long,Savings,97273.61,INR,Berlin,,2024-05-29,348.0,
04a1f5b6-07c1-434b-9c54-abe0f0eef951,Brandon Martinez,Loan,66264.98,EUR,New York,4.48,,,Suspended
177d116b-5ff8-4fd6-84fb-0ddda74058d5,Christopher Maxwell,Checking,46579.37,INR,,2.85,,746.0,
20cfb43f-af19-4785-95ea-943491b787e3,Nicole Harris,Business,,,London,6.35,2016-11-20,509.0,
e8014095-af70-4ff2-9ec8-9270cf870401,Melinda Roberts,Business,38188.76,GBP,London,3.32,2017-04-12,467.0,
faff46a2-6967-460e-98e3-20a9ae62a8cb,David Deleon,Business,5612.88,EUR,Berlin,,,376.0,Active
06a7f3c9-7033-4f2c-aefc-ab9cbf2b5f30,,,24580.71,GBP,Mumbai,2.54,2024-05-11,822.0,
2a65c502-4f09-40ef-be2a-456b4f6f8aad,Mark Camacho,,41019.95,GBP,,7.2,2023-05-05,579.0,Active
d25fa2e2-5f4b-466c-b486-afba192b1f48,Steven Keller,Loan,71023.05,EUR,Mumbai,6.48,2021-11-09,,Active
95c3f9d6-247f-4c1f-a2f4-89893df6cb9f,Marissa Chen,Business,62268.11,,London,4.66,2020-07-18,489.0,Closed
,James Martinez,Business,58544.52,INR,Tokyo,2.96,2024-02-05,547.0,Suspended
514b3f17-1f7c-4045-952e-4bc5cb18da33,Ann Fowler,Savings,98341.6,EUR,London,3.18,2018-03-16,319.0,Suspended
2a47c059-6db8-4788-9dfb-73487ece6d95,Kenneth Bell,Savings,501.66,GBP,Tokyo,2.29,2018-01-27,582.0,Closed
4b5b7d56-7a6c-4d1d-8602-b9db523f81f6,Chad Stevenson,Savings,69192.08,USD,New York,1.09,2023-03-09,741.0,Closed
819aba87-487f-4d2d-b126-2f4822981c5d,,Loan,,EUR,Tokyo,2.67,2024-07-28,507.0,Active
f83b9347-3a6d-4299-9172-6d7944c4fdcd,Matthew Salinas,Business,26882.44,EUR,New York,5.37,2022-03-30,348.0,Suspended
c3b31c34-a575-4779-920f-9aaff24bcf92,,Checking,89716.34,INR,Tokyo,1.1,2020-09-19,533.0,Closed
c46e0a4e-9ce0-4efa-97ff-3e6f5adcd13f,Bonnie Hernandez,,7311.36,JPY,Mumbai,1.4,2024-08-09,508.0,Active
f1432322-13b5-4ca6-8c54-84c125f66cdd,Christine Davis,Savings,68288.4,USD,,3.58,2024-08-06,802.0,Suspended
7840bb49-2445-46a4-b133-065474b8172c,Joan Henderson,Loan,35620.16,JPY,London,6.35,2020-07-16,577.0,Suspended
ede82770-9a82-401d-8d25-b542d01e698c,Kenneth Sanchez,Loan,50249.17,USD,Tokyo,3.18,2017-01-21,315.0,Active
8c0755b2-797d-4514-9e5a-36aba514a73a,Jeffrey Bird,Business,63048.27,JPY,Mumbai,1.47,2020-09-12,541.0,Closed
741c7e98-e418-4e57-b474-347b017d8da1,Robert Evans,Business,5870.17,USD,Tokyo,6.05,2021-07-10,631.0,Closed
14d23bf9-ba02-438e-9634-87934e9fbfd8,Angela Oneal,Business,88701.39,GBP,New York,3.0,2022-02-08,388.0,Active
5bdc6e6d-1dae-425f-a6d0-46b578b98c21,Valerie Hawkins,Loan,29331.19,,Tokyo,7.32,2018-08-22,307.0,Active
d2b3b8bd-9339-4f95-bb82-d88466b87c45,Joy Evans,Loan,28100.85,USD,Mumbai,4.06,,649.0,Closed
0d1011a1-ffd0-4747-8c92-9cae3b8e3048,Kristen Kidd,Checking,69132.68,EUR,Mumbai,5.42,2022-05-02,,Closed
c81fa480-d121-41c2-bc8b-18afd2b00e13,Timothy Marshall,,11072.13,INR,Mumbai,6.65,2016-04-10,636.0,Closed
104a9cb4-05eb-48ea-8892-a4f10ec03821,,Savings,55329.58,JPY,Mumbai,6.19,2023-12-24,743.0,Active
29c8f962-2db3-405f-aefd-c72f5653f1f2,Christy Dyer,Savings,36629.29,JPY,Mumbai,2.7,2023-09-30,575.0,Active
8311d04e-b75e-4eaa-a077-25767493e54e,Diamond Russell,Loan,,,New York,4.15,2015-08-21,363.0,Closed
d66f4f45-3f40-41d3-be72-1973b313b943,Steven Paul,Business,33220.72,,,2.27,2025-02-18,557.0,Closed
4245583d-612c-4df9-9294-93c65a56ef53,Lindsey Hansen,Checking,68260.96,USD,Berlin,6.94,,842.0,Suspended
d539b535-2797-4c30-90fb-fa3a4466e8ce,Amber Lawson,,40656.8,INR,Tokyo,4.98,2022-04-14,712.0,Active
,Chris Romero,Loan,32229.64,USD,London,1.37,2018-03-04,401.0,Suspended
4e5be749-a6a3-4746-8797-cc8df3379ec6,Joseph Stein,Loan,1149.71,EUR,Berlin,2.96,2019-12-09,815.0,Suspended
7bacd26e-ebd1-457c-bc64-d53a83de3b98,,Business,2417.28,INR,Mumbai,2.83,2017-04-05,322.0,Suspended
54e754c7-c098-4f72-bd1e-22a756ea8647,Lisa Walker,Loan,11738.13,EUR,New York,7.3,2020-07-14,636.0,
75f079dc-57c6-41d6-8b2e-2f8eb9854b7d,Katie Andrews,Checking,30552.71,JPY,New York,5.67,2024-08-24,347.0,Active
ccf1b234-3815-4ffa-acc2-c6fdbccd57b5,,,52408.69,EUR,Tokyo,4.68,2020-08-06,693.0,Suspended
660592e2-f45f-4163-a9e7-a3e3720536f0,Kelly Franklin,Business,90960.75,INR,Berlin,1.72,2023-10-27,788.0,Suspended
9d6ce320-eea7-4ae9-a82a-24c64d6a3482,Sarah Hernandez,Checking,73906.06,EUR,New York,6.82,,821.0,Active
c02b7e9a-efc8-4933-9cdb-f008e569fea7,,Loan,16655.75,,London,1.44,2021-07-07,792.0,
4e7d3a89-6cbc-4d44-99fb-f07df196163a,Yvonne Jenkins,Business,96599.11,INR,Mumbai,,2024-02-14,580.0,Closed
def5ec4f-dc5e-4b4a-a3aa-c26574491f06,Teresa Hughes,Checking,3501.49,JPY,Mumbai,4.77,,713.0,Closed
3c1a7c5e-3800-403b-8ee8-7331392c41c0,,Checking,37396.14,GBP,Berlin,5.28,2022-11-07,,Active
6ab059f7-3ae4-4474-977e-e36fcb88b8d9,Sherry Sexton,,95802.56,EUR,Mumbai,7.42,2023-09-10,377.0,Suspended
294cd7ec-e8d1-4410-bc5d-510e66b2b574,Nathan Walter,Savings,23688.41,JPY,Mumbai,1.93,2025-01-16,474.0,Active
78a27b8a-52a7-4bf2-8ed0-2fe898bd5306,Leslie Summers,Checking,21878.79,USD,Mumbai,2.19,2021-11-08,454.0,Closed
bf21f274-d30a-4e08-9e7d-17159a79f153,Zachary Joseph,Savings,57054.17,JPY,Mumbai,1.46,2023-10-04,,Suspended
f75a4d26-fdff-44d7-9700-b83f323d1e99,Nancy Murphy,Checking,59177.57,INR,London,4.24,2017-05-07,758.0,
527f61aa-f260-43fe-b375-5446ca43f274,Dawn Armstrong,Business,71380.85,GBP,Berlin,5.04,2018-10-19,565.0,Suspended
6b3a6863-68c8-4bfb-8e91-98291bad7b15,Matthew Scott,,6655.25,USD,Tokyo,5.02,,691.0,Suspended
13998cbd-31b1-494f-8c38-222bd27e54a1,Andrea Franco,Checking,64952.03,,London,7.14,2023-06-09,638.0,
b5204771-cc48-452a-93e9-8f85073c0fff,Laura Martinez,Checking,90768.79,,New York,2.89,2023-07-23,359.0,Closed
f144fb1d-ef1b-4cff-811b-2dbfb0b7297e,Sara Manning,Loan,35869.95,EUR,Berlin,5.17,2020-12-22,557.0,
5486a861-8740-4ea2-950a-e879c3b09dd7,Kristy Olson,Business,78072.36,EUR,New York,5.75,2016-07-11,838.0,Active
27ab24c9-90c1-4edc-86b1-6afee5be77a3,Austin Morris,Business,86666.81,USD,New York,2.24,2020-11-09,721.0,Closed
c0bf7a1f-10a3-49bb-89ad-af4ac08f5b55,Isaac Franklin,Checking,64748.87,EUR,Tokyo,,2019-08-21,597.0,
f38073c9-1b2d-449e-93ba-22d8daaf6b60,Andrew Carson,Checking,44544.39,JPY,Tokyo,2.11,2023-10-09,574.0,Active
8ccb1879-8aa5-4232-962d-e8c40fe3378c,Roberta Wise,Loan,25043.32,,London,1.73,2019-12-15,679.0,Active
52b8b643-f696-48f0-8208-77f8a44ec4e1,Karen Robertson,Business,26197.86,INR,Tokyo,,2017-12-08,817.0,Closed
07dbec20-9b73-4c7b-9c13-04bf6b0610f9,Douglas Gonzalez,Savings,78030.2,JPY,New York,1.46,2024-01-01,682.0,
fc8875d0-51d4-4f08-88c7-9c4a624f714c,Gregory Delacruz,Loan,45675.59,EUR,Tokyo,3.94,2022-01-10,598.0,Closed
3cb892c7-24e7-4b21-8ea1-8445634454db,Mr. Jeremy Martinez,Checking,89842.61,GBP,Mumbai,5.87,2022-01-12,,Suspended
d62ba8b5-3e16-4d1a-8533-a29b4f20cc58,,Business,61164.13,GBP,New York,5.58,2022-07-15,492.0,Active
ff3d7f40-640b-4a38-a2fb-9215228da9cb,Judith Pennington,Business,39239.45,EUR,New York,1.04,,501.0,
116107db-38c7-4d39-a4e4-dc412ea13248,Michael Taylor,Savings,13218.22,EUR,Berlin,5.91,2021-09-23,690.0,Closed
d3706a0b-9546-4e6e-87d8-b424bc27235d,,,36431.88,EUR,London,5.75,2024-12-09,353.0,Closed
3c76fb10-0279-4c67-abd9-4f6cbaef964b,Leslie Baker,Loan,991.15,GBP,,3.67,2018-10-07,609.0,Suspended
d450294f-8dbf-4442-bc14-f8c99bf22cd2,,Loan,20203.06,INR,Berlin,4.1,2019-11-19,644.0,Active
ea53fbb7-e6d8-4e62-837c-5d925bff10ef,Kevin Sherman,Savings,83530.01,GBP,Berlin,5.85,2019-03-23,701.0,Closed
348c9b70-9947-4945-97d3-269cbc10b853,John Monroe,,46989.81,EUR,Mumbai,6.41,2019-02-16,,Active
,Felicia Greer,Business,1223.98,EUR,Mumbai,3.07,2017-05-22,308.0,Suspended
b0f86e8f-9b7f-438b-b773-c3d4acee2a39,Christopher Allen,Savings,61222.62,GBP,Tokyo,1.4,,780.0,Suspended
e2561d31-0a36-4e88-8755-75d762fe4e07,,,43717.54,JPY,London,3.24,2024-04-08,457.0,Suspended
e3072f2f-4065-41d3-a4a7-f254715d26c3,Robert Li,Savings,41800.23,USD,Berlin,5.61,2019-12-14,735.0,Active
44396cfd-234c-4f10-9117-1ac624938b49,Marcus Flores,,71589.34,EUR,Tokyo,4.17,2016-04-24,340.0,Active
dfc0cadf-5d55-48a5-8dee-16650cf4e054,Daniel Hoover,Loan,89939.52,INR,Tokyo,3.32,,850.0,Active
e247390e-0e77-48e1-8498-498515e39b36,Ronnie Pham,Savings,94625.21,EUR,New York,,2017-03-23,710.0,
a86144fb-0dd6-4964-abdb-10d6257eb9ef,Angela Reyes,Loan,31203.0,,Tokyo,6.01,2020-01-21,421.0,Closed
88d46de1-c3b6-4dab-9202-89f32763f7c5,Dr. Megan Lopez,Checking,74943.89,,London,6.44,2016-09-17,520.0,Active
,Veronica Hodge,,2003.35,USD,Mumbai,5.64,2023-06-28,701.0,Suspended
164df76e-904b-4f83-a909-b4b84808f8fc,Kathryn Long,Loan,58747.45,JPY,,2.95,2016-12-04,645.0,Closed
8749088f-de8e-4f1b-a6e6-98ed4fbd42aa,Colleen Clayton,Savings,36838.56,EUR,,5.26,2024-07-03,393.0,Active
76cd2325-b1b4-405e-8d9c-462d9666abd0,Daryl Robinson,Business,2962.87,INR,Berlin,3.89,2015-10-25,371.0,
,Dr. Eugene Carson,Loan,27446.87,EUR,Berlin,1.63,2024-08-05,639.0,Active
1b006ec6-f2af-423f-858c-9bcff0a925a1,Lauren Vazquez,Loan,27424.65,USD,Berlin,6.81,2017-01-09,398.0,Active
28f067ac-73c1-4d77-9864-e19b1692e79f,Melissa Peterson,Checking,97903.36,,Berlin,1.38,2016-08-22,645.0,Suspended
d0a9787c-1b27-412b-87be-e36694c51d7f,Dawn Brown,Business,,USD,Mumbai,3.76,,604.0,Suspended
68013cb7-5f6e-4180-a159-630d73b437ad,Mark Zamora,Loan,34970.8,INR,Tokyo,6.1,2018-02-17,302.0,Closed
0d0f65da-017e-4423-ab9e-2306c0d32a01,Ashley Stone,Savings,56801.82,INR,Tokyo,6.46,2020-07-13,619.0,
01b34229-6e9d-4295-a4a7-6447c3a3ce85,Gregory Mann,Savings,87945.59,JPY,Mumbai,4.79,2019-06-10,379.0,Active
b7e57d35-b746-4d35-8119-98614d487d65,Caroline Spence,Loan,85138.47,,Berlin,,2015-11-04,473.0,Closed
78342df8-5e2a-47ca-9bbc-1d3efc6ebd93,Paul Odom,Loan,44363.65,EUR,Berlin,,2024-08-03,585.0,Suspended
f1aacc90-3a1a-415f-bdb4-69fdac458b2d,Eric Jackson,Loan,61272.15,EUR,Berlin,,2021-08-12,517.0,Closed
14b45a4a-b351-4c60-8281-6d6d818aeb20,,Loan,37842.91,GBP,Berlin,1.56,,794.0,Suspended
dfa9da52-872d-4df6-8161-ae70c2781c6d,Tim Chambers,Savings,42055.66,GBP,New York,4.98,2019-02-24,,
8a8380ae-fb70-4560-ac69-86d13af6d890,Shari Orr,Checking,8222.8,GBP,London,2.12,,821.0,Active
,Denise Kim,Business,,EUR,New York,,2018-12-01,303.0,Closed
4eb7425e-0cb8-41fb-b9a4-8df44e1a2980,Tyler Melendez,Savings,50795.16,GBP,New York,4.11,2024-09-27,470.0,Active
3b7aad4e-97a8-41f9-b23f-51f3de537163,,Checking,38899.48,GBP,New York,6.29,2022-12-19,641.0,Closed
ac8dc6b8-fadb-42bc-b21b-970a70a2c703,Karen Alvarado,Loan,82956.89,INR,Mumbai,3.65,2017-08-04,630.0,Closed
1b695d05-d5e6-4ca4-86bd-6a3e48c8a81f,Robert Mcbride,Business,67477.42,USD,Mumbai,1.5,,304.0,
3d0c3f58-b609-435a-be7e-8e2ed9ad2a7e,Chloe Blake,Business,60198.59,USD,Mumbai,1.31,2021-10-19,512.0,Closed
3584f49c-c6bc-4dbc-96f9-d60388a1bc13,Dale Fitzgerald,Loan,65686.41,JPY,Mumbai,3.1,2019-05-12,303.0,Suspended
b1278463-f5fd-4d6a-86b4-d860e63c091e,Victoria Jones,Business,87264.82,JPY,London,2.71,2016-10-07,667.0,Closed
d0c499b3-aaaa-429a-854e-072bc588a84e,Blake Rodriguez,Business,45871.59,EUR,Mumbai,7.16,2020-01-07,833.0,Suspended
864d094a-a815-4212-94ad-21206c60c619,Steven Ward,Savings,92573.57,INR,New York,,2016-06-11,821.0,Suspended
25f5fa36-4b7c-4f7b-91fa-2b661326b406,Melanie Harrington,Checking,78862.3,INR,Mumbai,6.55,2024-03-27,331.0,Suspended
5de1395b-b3bb-46d3-bb3b-8d5162f39a1d,Alice Browning,Loan,48200.03,GBP,Tokyo,6.1,2021-11-07,,Closed
100795b2-58e3-4dd7-a5fc-945e58e6c126,Eric Brown,Savings,77798.55,INR,Berlin,1.15,2017-03-28,402.0,Active
5454f87c-2590-44eb-abd1-62d666f9cd8b,Lisa Macdonald,Loan,,JPY,,4.15,2021-11-20,661.0,Active
09d5dd1d-c36c-4380-8daa-3f9a0df06e98,Rachel Howell,Business,,INR,,1.24,2018-11-30,661.0,Suspended
986d6899-a28d-4dda-842e-853a21ac180a,Jacqueline Meyer,Business,74501.69,GBP,New York,5.13,2016-11-05,761.0,Suspended
4089e51a-8d01-4f84-9ec4-a202a53208a0,Elizabeth Juarez,Business,53211.99,JPY,London,5.48,2020-10-04,489.0,Active
,Jerome Shaw,Savings,58175.11,INR,,1.93,2024-08-17,503.0,Suspended
6d8d7bb0-0748-4cf4-94e8-c391b2f1ce08,Michael Caldwell,Loan,13755.22,INR,Mumbai,7.09,2018-08-26,647.0,Closed
817253b6-344a-42d9-874d-cb203bcd20ce,Travis Garner,Checking,41704.74,JPY,Mumbai,1.81,2021-02-08,806.0,Closed
6493655c-c5e5-4197-886f-27920949966e,Ashley Everett,Savings,72179.79,JPY,Berlin,3.76,2020-08-28,838.0,Active
b685b54e-1190-48e6-a97b-3143af8c7ef3,Michelle Gregory,Savings,83786.83,INR,Tokyo,3.58,2021-08-18,801.0,Closed
0de1816c-3c2c-4132-bdfb-2172605182e2,Michael West,Loan,,GBP,New York,2.47,,724.0,
e4650562-d1ee-4e43-8d2d-db9f1aed194e,Sarah Perez,,86110.15,INR,New York,4.28,2015-10-25,472.0,Closed
ced399e6-58e8-42ad-96d9-d144f2d4e680,Raymond Daniels,Checking,13035.64,GBP,Tokyo,4.37,2015-07-30,491.0,Suspended
59d1958c-9f33-4d41-bb9a-3535105a52b2,Curtis Wilcox,,93557.57,,,5.64,2025-03-08,640.0,Suspended
b90a9adf-f9a9-4e7c-8d66-6594017a200d,Kyle Zuniga,Checking,80563.36,GBP,London,2.46,2025-02-22,,Suspended
454ac708-9acf-4182-a093-3a6c8c642cb8,Dr. Thomas Hill,Business,12729.98,INR,Tokyo,4.65,2022-10-17,533.0,Suspended
c37d86cb-1f3b-4c4a-8016-1fc273b2845f,Randy Robertson,Loan,49174.52,USD,Berlin,2.7,2023-04-30,740.0,Suspended
ff3ae120-f527-4dd2-9d77-3313336d9e4d,Jaclyn Garcia,Business,87202.92,GBP,Tokyo,1.9,2018-07-02,,Active
1304703b-85d6-4a52-a494-18c5eec4a641,Kelsey Peterson,,99407.44,USD,Berlin,2.2,2025-07-02,611.0,
,Jonathan Turner,Business,71783.66,EUR,,6.2,2023-07-09,479.0,Active
f47843e9-2941-425a-9f30-cc08ac850691,Mary Rivera,Checking,51513.53,USD,Berlin,3.9,2024-05-18,666.0,Closed
927492ed-0d1b-4d22-b8e7-1317512847cc,Kristi Stephenson,Loan,33034.87,GBP,London,2.52,2020-09-19,341.0,Closed
3e2a009f-8de9-403d-9b87-f6b22f1a5853,Linda Foley,Checking,51611.85,USD,New York,,2021-03-12,649.0,Active
c29a9b47-7c75-48d3-9635-d189ab58395f,Vanessa Cruz,Loan,8562.36,USD,London,4.24,2021-03-09,429.0,Active
ca69e4a8-9b13-48a4-a85e-a0254d6d3837,Mr. Tyler Williams Jr.,Business,,INR,,,2022-03-02,455.0,
5662dca0-d068-4a3d-bfe0-10a40755fca2,Brian Kerr,Business,73690.04,INR,,7.26,2021-04-20,343.0,
318c28d2-b3d3-43a8-b981-415cfe096390,Amanda Barajas,Checking,7113.29,USD,Tokyo,1.93,,399.0,Closed
e25f4291-5ca9-44d1-8983-41308c3a319c,Kaitlyn Flores,Checking,25550.62,EUR,Tokyo,3.38,2015-11-23,624.0,Closed
85f9fed5-2375-43e4-ad7a-e711bb5085fc,,Business,,,Berlin,2.65,2021-11-30,838.0,Suspended
0a2866ed-e2a7-451e-acd7-8c0552a9ae53,Stacy Robertson,Savings,9025.44,EUR,Mumbai,5.09,2020-09-20,324.0,Closed
,Tanya Robinson,Savings,15471.5,USD,Tokyo,6.94,2020-05-11,641.0,Active
5ebc2725-8adc-43c7-a91c-731b6739fc7f,Patty Rush DVM,Savings,18464.6,USD,London,1.25,2022-04-14,657.0,Active
938362e2-4625-47ab-99a8-0d6b1860e2fd,Ian Cole,Business,92654.71,INR,Mumbai,4.64,2018-03-28,846.0,Suspended
6dc65dde-e41a-404a-90ec-30c559d7a40b,Peggy Nunez,Checking,77735.3,INR,New York,6.48,2023-11-13,336.0,Active
12e9c39a-1c68-4fb7-ac5b-363971345507,Edward Frost Jr.,Savings,73336.88,GBP,London,6.42,2018-08-18,548.0,Suspended
79d12db9-19b7-4853-a795-7d39c877b7fc,Jennifer Bishop,Business,18701.68,USD,Mumbai,1.74,2015-12-24,459.0,Suspended
c4240fff-4e1c-4080-8144-957c6f4d89a6,Jeremy Fuller,Loan,,,Tokyo,,2021-10-04,585.0,Suspended
4db5a858-9827-401e-bed4-1c22a7bd6a82,Bryce Young,Savings,67351.95,JPY,New York,7.18,2018-08-26,,Active
c70b4b0e-b856-4e53-bb43-03f6c0708b74,Robert Pacheco,Business,83317.5,,Tokyo,3.39,2016-08-04,545.0,Suspended
0f9be3a8-23a4-4c9f-b1e8-82cc46648848,Kyle Baker,Checking,7615.56,GBP,London,5.9,2024-09-07,825.0,Suspended
c61465ce-2d37-487d-a072-f4736b15a021,Ryan Barton,,32723.0,JPY,Berlin,5.32,2018-11-14,630.0,Suspended
70164e48-fd70-458d-871c-bc66743c6428,Michael Moore,Checking,,,New York,5.58,2020-03-10,615.0,Active
c96644ba-a865-4bb7-ae55-cb98ff26476a,,Business,,GBP,Tokyo,4.39,2022-06-02,599.0,Active
,Eugene Robinson,Checking,99904.91,USD,Berlin,4.28,2020-03-03,445.0,Active
204af1a6-72c9-40cd-a46a-b5654cb0f765,Lisa Miller,Business,65183.91,GBP,Mumbai,6.0,,831.0,Suspended
238c00c5-1b60-43b0-ab9f-ac90c2f2aab0,Steve Peterson,Loan,26797.78,USD,Mumbai,3.9,2022-04-19,443.0,Suspended
86c2f5ac-9b29-4400-88b2-9bc0daad9158,Sarah Rodriguez,Loan,13331.38,JPY,,4.71,2021-06-25,619.0,Suspended
3c9461fc-a394-46b6-85e1-70eb7250f68c,Barbara Casey,Checking,83834.5,USD,Tokyo,3.49,2019-08-29,585.0,Closed
76292530-f839-41cf-a265-a4b9313db5a1,Monica Terrell,Checking,95158.74,EUR,Mumbai,5.9,2023-01-06,305.0,Closed
a713329f-7399-4cf0-8d41-628bd724b353,,Savings,3794.38,EUR,Berlin,3.69,2025-04-06,517.0,Suspended
,Rebecca Madden,Checking,36542.96,USD,Tokyo,1.45,2015-09-04,816.0,Active
f921a6a2-50f1-4a31-8918-25d68c24fe68,Shane Hartman,,28791.97,GBP,Tokyo,3.5,2019-05-26,672.0,Closed
,Jason Williams,Loan,72900.64,EUR,Tokyo,7.07,2019-04-03,408.0,Suspended
2ab0c403-c76a-49c0-b9a7-8fc2b3cdf1db,Melinda Miller,,5297.65,USD,Mumbai,6.29,2017-04-28,589.0,Suspended
4c2efe9c-3a11-4a3d-8154-80e6a25c1676,Marcus Wilson,Business,83371.14,JPY,Tokyo,1.07,2023-09-12,718.0,Closed
bafa9a1e-d7f6-4df3-9f69-2cb3e4c319a6,,Savings,83570.44,GBP,London,4.87,2018-10-07,548.0,Active
cc038a20-b85a-4b05-896e-4930bd932988,Mary Graves,Savings,39356.97,USD,Tokyo,6.47,2018-01-21,786.0,Suspended
34df6dc2-04f9-47d4-999e-917e7f690b39,Stephanie Bennett,Loan,,GBP,Tokyo,4.43,2022-03-12,601.0,Closed
